word,translate
orchestra,n.管弦乐队
sufficient,adj.足够的，充分的
claim,v.要求；主张，声称；索赔n.要求，主张；断言；索赔；权利，要求权，所有权
widespread,adj.分布广的；普遍的
antique,adj.古时的，古老的n.古物，古董
communication,n.通讯；传达；传送；交流
chronic,adj.慢性的；积习难改的；严重的；坏的
fasten,vt.扎牢，使固定
porter,n.搬运工人；门房
tolerance,n.容忍，宽容A；公差
toxic,adj.有毒的；中毒的
turmoil,n.混乱，骚动
author,n.作者；创始人
greenhouse,n.温室
plus,adj.正的，加的prep.加上n.加号，正号
wrench,vt.猛拧，猛拉；摆脱；挣脱；使扭伤n.扳手；痛苦，难受
expansion,n.扩张；膨胀；张开，伸展
entry,n.进入；入口；通道；记载；条目
license,n.许可证，执照vt.准许，认可
puff,vi.喘气；喷气n.一口，一阵
disk,n.唱片；圆盘，盘状物
headquarters,n.司令部，指挥部；总部，总局
expand,v.膨胀，扩张<；张开，展开
fiscal,adj.财政的，国库的
gaze,n./
essay,n.文章，短文
magistrate,n.地方法官，治安官
survey,vt.俯瞰；眺望A；全面审视，调查；测量，勘定n.俯瞰；眺望；环视A；全面审视，调查；勘测；测量图
retrieve,vt.重新得到，收回，取回；挽回，补救；检索
disc,n.唱片；圆盘，盘状物
plug,n.塞子，插头Avt.堵塞；嵌入，插入
thermometer,n.温度计
postpone,vt.推迟，延期
bride,n.新娘A
favourable,adj.赞许的；有利的，顺利的
code,n.代码，代号；密码；法典，法规；规则，规范
legacy,n.遗产；遗留之物
hammer,v.锤击，敲打n.铁锤，槌，榔头
displace,vt.移置；转移；取代；置换
seal,n.海豹；印，图章A；封铅，封条vt.封，密封
ideology,n.思想体系；思想意识，意识形态
seam,n.缝，接缝
investigate,vt.调查，调查研究
storage,n.贮藏，保管，存储；库房
illusion,n.幻想中的事物；错误的观念；错觉，幻觉；假象
considerable,adj.相当大的，可观的；值得考虑的，重要的
productivity,n.生产率
proposition,n.主张，建议；陈述，命题
reserve,n.保留地；储备；储藏量；储备金；缄默；谨慎vt.保留，储备；预订，预约
heal,v.治愈，愈合<
somehow,adv.不知怎么地；设法，以某种方式
brick,n.砖
dive,vi.潜水；跳水；俯冲n.潜水；跳水；俯冲
sympathy,n.同情，同情心；赞同
heap,v.堆，堆起n.堆，大量，许多
rescue,vt.营救，援救<n.营救，援救
roundabout,adj.迂回的，转弯抹角的n.环状交叉路
brief,adj.简短的，简洁的n.简报vt.简短介绍，简要汇报
keyboard,n.键盘
embark,v.上船
intelligent,adj.聪明的，明智的
confer,vi.商谈，商议vt.授予，赋予
friction,n.摩擦；摩擦力
equip,vt.装备，配备
manuscript,n.手稿，原稿
Christian,adj.基督教徒的n.基督教徒
luxury,n.奢侈，华贵；奢侈品
spiritual,adj.精神的，心灵的
knit,v.编织，编结；接合，黏合
increasingly,adv.不断增加地，日益
salad,n.色拉，凉拌菜<
readily,adv.容易地；乐意地，欣然地
wholesome,adj.卫生的；健康的；有益于健康的；有益的<
convenience,n.便利，方便；便利设备
discipline,n.纪律，规定；学科；训练
province,n.省A；领域，范围
estimate,vi.估价，估算vt.估计n.看法；评价；判断
drip,vi.滴下，漏水n.滴，水滴，点滴
diploma,n.文凭，学位证书
brand,n.商标，标记，牌子vt.使铭记；打火印，打烙印
proposal,n.提议，建议；求婚
choke,vi.窒息，噎住<vt.塞住，堵塞，阻塞
inevitable,adj.不可避免的，必然发生的
edit,vt.编辑，校订
recreation,n.娱乐，消遣
allowance,n.津贴，补助
skyscraper,n.摩天大楼
portable,adj.轻便的，便携式的
ancient,adj.古代的，古老的
squirrel,n.松鼠
cognitive,adj.认知的，认识的，有感知能力的
attorney,n.律师
wander,vi.漫步，徘徊；迷路，迷失方向；离题
adopt,vt.采用，采纳<；通过；收养
expire,vi.期满，终止A；断气，死亡vt.呼气
oppose,vt.反对，反抗<
singular,adj.非凡的，卓越的；单数的；唯一的
device,n.装置，设备，仪器；手段；策略；诡计
minus,adj.负的；减的prep.减去n.负号；减号
conservative,adj.保守的，守旧的<n.保守主义者
belly,n.肚子，腹部
conference,n.会议，讨论会
activity,n.活动；活性；活力
knob,n.门把手，把手；旋钮
cabin,n.客舱，机舱；小屋
oppress,vt.压迫，压制
heel,n.脚后跟；鞋跟
variety,n.种种，多种多样；种类，品种A
disturb,vt.扰乱，妨碍；使不安；使烦恼
adore,vt.崇拜，敬慕；爱慕
persist,vi.坚持，持续
pump,n.泵vt.用泵抽运；给…打气
caution,n.小心，谨慎<；警告，告诫vt.警告<
pierce,vt.刺穿，刺破
teenager,n.青少年
apart,adv.撇开；分开，分离；相距，相隔
calendar,n.日历，月历
badminton,n.羽毛球
closet,adj.私下的；隐蔽的n.橱，壁橱vt.把…引进密室会谈
speculate,v.预测，推断；投机
monster,n.怪物，妖怪A
cement,n.水泥，胶泥vt.粘合；巩固，加强
subway,n.地下铁道，地铁
dealer,n.商人；〔尤指贵重物品的〕经销商
elastic,adj.弹性的n.松紧带；橡皮圈
acquaint,vt.使认识，使了解
assist,vt.帮助，协助
censorship,n.审查制度<
undergraduate,n.大学生；大学肄业生
commercial,adj.商业的，商务的，贸易的n.广告
joint,adj.联合的，共同的；连接的n.接合处；接头；接缝；关节，骨节
reasonable,adj.合理的，有道理的；通情达理的；适度的
innumerable,adj.无数的，数不清的
trivial,adj.琐碎的；无足轻重的<
lick,vt.舔n.舔
military,adj.军事的，军用的，军队的A
satisfactory,adj.令人满意的
reluctant,adj.不愿的，勉强的
wardrobe,n.衣橱；全部衣物A
conscientious,adj.认真的，勤勤恳恳的A
coil,v.卷，盘绕<n.卷，圈；线圈，绕组
ensure,vt.确保，保证
organism,n.生物体，有机体
epidemic,adj.流行性的；传染的n.流行病；传播
upright,adv.竖立着adj.垂直的，直立的；正直的，诚实的
remarkable,adj.值得注意的；显著的；异常的；非凡的<
brake,v.刹车n.制动，闸，刹车
chancellor,n.大臣；总理；首席法官；大学校长
opt,vi.选择，挑选
extract,vt.拔出，抽出<；摘录n.提炼物，精华；摘录
obscure,adj.暗的；朦胧的；模糊的；晦涩的vt.使暗，使不明显
forge,vi.稳步前进Avt.锻造；伪造n.锻工车间；锻炉
failure,n.失败；不及格<；失败者A；故障，失灵；未能
solve,vt.解决，解答
knot,v.打结n.结；节；群，簇；节<；难题，疙瘩
region,n.地区，区域，范围
organise,vt.组织，编组
deceive,vt.欺骗，蒙蔽<
ingenious,adj.有独创性的；心灵手巧的；精制的
questionnaire,n.问卷，调查表，征求意见表
saucer,n.茶托，碟子
snack,n.快餐；小吃，点心<
destination,n.目的地，终点
privacy,n.隐居；私事，隐私
vertical,adj.垂直的，竖的n.垂线
reciprocal,adj.相互的；往复的；互利的
damp,adj.有湿气的，潮湿的
heir,n.继承人
screw,n.螺旋，螺丝vt.拧，拧紧
gap,n.间隙，间隔；分歧；差距
gas,n.气体；煤气；汽油
emphasize,vt.强调，着重
slight,adj.轻微的，微小的；纤细的，瘦弱的
ore,n.矿石，矿砂
previous,adv.在…之前<adj.早先的，在前的
regime,n.政体，制度
coke,n.焦炭；焦煤；可卡因
argue,vi.争论，辩论vt.坚持，主张；说服，劝说
damn,adj.该死的vt.严厉地批评，谴责
daunt,vt.使气馁，使畏缩
superior,adj.优良的，卓越的；较…多的；优于…n.上级，长官
location,n.位置，场所
bankrupt,adj.破产的
accessory,adj.附属的n.附件，配件
retort,vt.反驳，回嘴n.反驳，回嘴
antenna,n.天线
torment,n.痛苦，折磨；令人痛苦的东西；折磨者vt.折磨，使痛苦；纠缠，戏弄，烦扰
software,n.软件
seminar,n.研究班，研讨会
fruitful,adj.多产的，果实累累的；富有成效的
dragon,n.龙
hell,n.地狱，阴间；苦境，极大痛苦
hazard,n.危险；冒险；危害vt.冒险；拼命
depressed,adj.沮丧的；降低的
voluntary,adj.自愿的，志愿的
connection,n.联系，连接
militant,adj.好战的；好斗的n.激进分子
proof,n.证据，证明；校样；样张
presence,n.出席，到场；存在，在
phase,n.阶段，状态，时期；相，相位
dilute,adj.冲淡的，稀释的vt.冲淡，稀释
contract,vi.缩小；收缩；订n.契约，合同；包工
conclude,vt.结束，终止；断定，下结论；缔结，议定<
profitable,adj.有利可图的；有益的
misfortune,n.不幸，灾祸，灾难<
leather,n.皮革，皮革制品
shilling,n.先令
susceptible,adj.易受感染的，过敏的；易受影响的；能经受的；有某种能力的
insight,n.洞察力，见识
instrumental,adj.起作用的，有帮助的；乐器的
revolutionary,adj.革命的；大变革的，完全创新的n.革命者
fabric,n.织物；结构
unemployment,n.失业<；失业人数
indoor,adj.室内的，户内的
centigrade,adj.摄氏温度计的；百分度的n.摄氏温度计；百分度
cope,vi.竞争，对抗；对付，应付，妥善处理
capacity,n.容量，容积；接受力；能量，能力
confess,v.供认，承认<；坦白；忏悔
ghost,n.鬼魂，幽灵
saturate,vt.使浸透，渗透；使充满
waterproof,adj.防水的；耐水的<
precise,adj.精确的，准确的
barber,n.理发师
sensible,adj.明智的，达理的；可觉察的，觉察到的
precious,adj.珍贵的；贵重的
pickup,n.拾起，获得
suspect,vt.疑心，怀疑n.嫌疑犯；可疑分子
abide,vi.坚持，遵守
contrive,vt.设法做到；谋划，策划<
massive,adj.大而重的；厚实的；粗大的；大规模的，大量的
seaside,n.海滨，海边
mingle,vi.混合起来，相混合；相交往vt.使混合
superstition,n.迷信，迷信行为；盲目的恐惧
edible,adj.可以吃的，可食用的<
chorus,n.合唱队；合唱vt.异口同声地说；合唱
prone,adj.平卧的，俯卧的；易于做…的，倾向于…的
asset,n.资产，财产；优点；有用的东西
minimum,adj.最小的，最低的n.最小值，最低限度A
mathematical,adj.数学的
magic,adj.有魔力的；魔术的n.魔法；魔术，戏法
reveal,vt.展现，显示；揭示，揭露；告诉，泄露
data,n.资料，数据
owl,n.猫头鹰
onion,n.洋葱
harbor,n.港口，海港；避难所，藏身处vt.隐匿；窝藏，包庇
drum,n.鼓；圆桶
vibrate,v.振动，摇摆，颤动
blog,n.博客，日志
norm,n.规范A；准则
impetus,n.推动，促进
indignation,n.愤怒，愤慨
barrier,n.栅栏，屏障；障碍
realistic,adj.现实的
create,vt.创造，创作；引起，造成；建立
criminal,adj.犯罪的，刑事的n.罪犯，刑事犯
curious,adj.好奇的；稀奇的
resource,n.办法，智谋，应变之才
nuisance,n.讨厌的人；麻烦事
brace,vt.使防备，使受锻炼；支撑；使绷紧n.托架，支架
earthquake,n.地震
brisk,adj.轻快的；刻薄的；生气勃勃的，兴隆的
prestige,n.威信，威望
nightmare,n.噩梦；无法摆脱的恐惧；可怕的事
cord,n.绳，索
startle,vt.惊吓；使吃惊
core,n.果核；中心，核心<
council,n.理事会，委员会，议事机构
fraud,n.诈骗，欺骗；骗子；冒名顶替者
rectangle,n.长方形，矩形
embassy,n.大使馆
repression,n.压制，压抑，镇压
dash,vi.冲；猛冲，突进<n.冲；猛冲，突进；破折号
concrete,adj.具体的，有形的，实质性的n.混凝土vt.用混凝土修筑，浇混凝土
penalty,n.处罚，惩罚
link,vt.连接，联系n.环节；联系
exile,n./
scale,v.缩减，缩小n.刻度，标度；天平，磅秤；比例尺；规模；【音】音阶
vegetation,n.植物，草木<
recovery,n.痊愈；复原；重获；收复
quart,n.夸脱
security,n.安全
limp,adj.柔软的，易曲的，无力的n./
organize,vt.组织，编组
salient,adj.显著的，突出的A
feeble,adj.虚弱的，无力的
herb,n.药草，香草；草本植物
continual,adj.不断的，连续的；频繁的
herd,n.群，兽群，牛群Avt.放牧；把…赶在一起
limb,n.肢，腿，翼，臂；大树枝
prose,n.散文
inverse,adj.倒转的，反向的n.反面；倒数
confidence,n.信任；信心，自信；秘密，机密A
arbitrary,adj.任意的，专断的
fertilizer,n.肥料
oath,n.誓言，誓约；咒骂，诅咒语
emphasise,vt.强调，着重
treaty,n.条约
challenge,n.挑战；艰巨任务vt.向…挑战
dignity,n.庄严，端庄；尊严，高贵
ounce,n.盎司，英两
cosy,adj.温暖而舒适的
emit,vt.散发，放射
intend,v.想要；打算，企图
snap,vi.咔嚓折断，啪地绷断；猛咬；猛然断裂<；吧嗒一声；厉声说话，怒声责骂adj.仓促的，突然的vt.给…拍快照n.吧嗒声；快照
numerous,adj.众多的，许多的，大批的<
govern,v.统治，管理；支配；约束
analyse,vt.分析；分解
spacious,adj.宽广的，宽敞的，广阔的
resemble,vt.像，类似
cafeteria,n.自助餐厅
remote,adj.远的；长久的<；偏僻的；关系疏远的；漠不关心的
kettle,n.水壶
virgin,adj.未经开发的；未经使用的n.处女，未婚女子
fluctuate,vi.波动，起伏
compartment,n.卧车包房，隔间；分隔的空间
kidnap,vt.绑架
calculate,v.计算，推算；计划，打算
whatsoever,adv.任何
audience,n.听众，观众，读者；谒见，会见
possess,vt.占有，拥有
neutral,adj.中立的；中性的，中和的
optional,adj.可以任选的，非强制的
analysis,n.分析，分解
fashionable,adj.流行的，时髦的
devise,vt.设计，想出，发明<
apparent,adj.明显的，显而易见的；表面的，貌似的
journalist,n.记者，新闻工作者
exposure,n.暴露，揭露；受到
clutch,vt.抓住，攫住，掌握<n.离合器
evacuate,vt.疏散，撤出；排空
wink,vi.眨眼；闪烁n.眨眼，眨眼示意
grope,vi.暗中摸；探索，搜寻，搜索
humble,adj.谦卑的，恭顺的；低下的，卑贱的；粗陋的vt.降低；贬抑
chapter,n.章
harbour,n.港口，海港；避难所，藏身处vt.隐匿；窝藏，包庇
commodity,n.商品，物品<
carriage,n.马车；客车厢
independent,adj.独立的，自主的
obedient,adj.服从的，顺从的
misery,n.痛苦，悲惨，不幸
blur,v.模糊；涂污，污损n.模糊不清的事物；污点
plausible,adj.似乎合理的，似乎可信的
equator,n.赤道
headline,n.大字标题；头条新闻
editorial,n.社论
committee,n.委员会，全体委员
namely,adv.即，也就是
union,n.协会，工会，同盟；联合，合并；一致，融洽<
plentiful,adj.富裕的；丰富的
subtle,adj.精巧的，巧妙的；细微的，微妙的<
component,adj.组成的，合成的n.组成部分，成分；元件，部件A
suite,n.套间；家具；套，组，系列
overwhelm,vt.压倒，制服
consultant,n.会诊医师，顾问医生；顾问
illustration,n.说明，例证；插图，图解
